,max_Type,prop
ARF1-YWHAZ,5,0.4074074074074074
NRAS-RAB22A,5,0.4444444444444444
KRAS-UBA2,5,0.48148148148148145
RGS19-WHSC1L1,4,0.3333333333333333
ELOVL5-SLC35A4,4,0.2962962962962963
EBNA1BP2-PELO,5,0.37037037037037035
CCND3-IQGAP1,4,0.3333333333333333
CYB5B-MBTPS2,3,0.2962962962962963
PPAT-SLC35A1,3,0.25925925925925924
TBCB-VPS72,5,0.3333333333333333
ABL1-GLT8D1,3,0.37037037037037035
CCT2-RAD51C,5,0.4444444444444444
MFI2-TROVE2,5,0.4074074074074074
ANXA5-NRAS,3,0.4074074074074074
MYC-NAMPT,5,0.5185185185185185
CENPM-FBXO28,2,0.4074074074074074
DNAJC2-MAP3K12,1,0.3333333333333333
ASXL1-PIGV,5,0.4074074074074074
KRAS-MFSD14B,5,0.48148148148148145
CSF1R-PIK3CD,3,0.3333333333333333
LARS2-PIK3CG,3,0.3333333333333333
KRAS-GPI,5,0.4074074074074074
FLI1-MCPH1,5,0.3333333333333333
KCTD10-MRPL37,5,0.4444444444444444
RAF1-WDR48,5,0.5185185185185185
MTRF1L-MSI2,5,0.4444444444444444
HRAS-MLKL,5,0.4074074074074074
CHD9-SCRIB,4,0.3333333333333333
NOL12-LIG1,5,0.4444444444444444
ARIH1-SPAG7,5,0.48148148148148145
CENPM-RPL13,1,0.3333333333333333
MED19-THBD,5,0.3333333333333333
NAE1-PPP1R13B,2,0.2962962962962963
CRELD2-NRAS,5,0.5185185185185185
CSK-MSH3,4,0.3333333333333333
MUS81-ZMYND15,5,0.4074074074074074
IGF1R-PIM1,3,0.4074074074074074
RFC1-CHEK2,5,0.2962962962962963
CDK6-MTOR,5,0.37037037037037035
APBB1-MINA,1,0.3333333333333333
ADPRH-TMEM79,2,0.4444444444444444
ACTR1A-KRAS,5,0.5555555555555556
CDA-DVL2,5,0.3333333333333333
MTOR-RPL13A,3,0.2962962962962963
EPS8-TWF1,3,0.2962962962962963
GTF2H4-PPCS,4,0.3333333333333333
EXOSC1-KRAS,5,0.48148148148148145
ATG5-KRAS,5,0.48148148148148145
AKT1-NAE1,4,0.3333333333333333
BLM-PIK3C3,5,0.37037037037037035
RPUSD4-TSC22D2,5,0.37037037037037035
STK17A-TYMS,5,0.2962962962962963
LEO1-PDCD7,4,0.4074074074074074
MAPKAPK5-MYC,5,0.4444444444444444
HNRNPD-NUP160,5,0.4444444444444444
CASP8-MYC,5,0.48148148148148145
ETAA1-BRPF1,1,0.4074074074074074
BCL2A1-SNRNP27,3,0.5185185185185185
EPB41-SLCO4A1,5,0.5185185185185185
NCLN-RABGEF1,5,0.4444444444444444
ARIH1-TIMELESS,5,0.37037037037037035
MED24-MRPL46,5,0.4074074074074074
ATM-CDK1,3,0.3333333333333333
MAP2K4-MAP3K1,5,0.4074074074074074
EXOSC9-HYPK,5,0.4074074074074074
PPP2R1A-ZNF511,5,0.4074074074074074
SLC29A1-SPHK1,5,0.4444444444444444
COX7B-NRAS,5,0.3333333333333333
MRC2-TRA2A,5,0.37037037037037035
RB1-TOP2A,2,0.3333333333333333
DAZAP1-RMND5A,5,0.5925925925925926
NSMCE4A-SF3B1,5,0.37037037037037035
GTF2H4-MRPL37,4,0.2962962962962963
NRAS-TMEM135,5,0.5555555555555556
BLM-BAG5,5,0.4444444444444444
MED28-ZNF574,5,0.37037037037037035
ST6GAL1-TRIB3,5,0.4074074074074074
PML-TP53,5,0.4444444444444444
CLIC2-EIF4G1,3,0.48148148148148145
L3MBTL4-PCBP1,3,0.37037037037037035
PLK2-RPRD1B,5,0.4074074074074074
CABP4-FNTA,1,0.4444444444444444
EIF3D-GTF2H4,4,0.4074074074074074
NAE1-WDR45,5,0.2962962962962963
RGS16-TSC1,5,0.37037037037037035
DYRK3-EIF5B,4,0.25925925925925924
NACA-PRPF18,4,0.3333333333333333
MIEF1-TNRC6B,5,0.3333333333333333
NAE1-SGPL1,5,0.37037037037037035
NAE1-UBE2D1,5,0.37037037037037035
MTA1-RETSAT,5,0.3333333333333333
IGF2BP3-KDM4C,2,0.4074074074074074
MUS81-TMEM209,5,0.4074074074074074
MRPL46-TUBGCP3,5,0.48148148148148145
NCF4-NUP107,5,0.3333333333333333
SYVN1-TTC4,5,0.4444444444444444
EIF3M-TRMT5,5,0.25925925925925924
FAM63B-PPM1G,4,0.3333333333333333
ATP1B3-BRCA1,2,0.25925925925925924
ITGB7-KDM1A,4,0.3333333333333333
ABL1-FKBP11,5,0.4444444444444444
ABI1-MLLT10,3,0.3333333333333333
CDC42EP2-RABIF,4,0.2962962962962963
PTEN-FAM217B,4,0.2962962962962963
BLM-NOTCH1,5,0.37037037037037035
ARID5A-NRAS,5,0.4444444444444444
NSMCE4A-RPL13,4,0.3333333333333333
ACVRL1-VHL,5,0.3333333333333333
E2F3-NAE1,5,0.4074074074074074
ANAPC13-RTF1,5,0.5185185185185185
DLD-PRMT1,4,0.37037037037037035
RPA3-TIPIN,4,0.3333333333333333
PTEN-ZFPM1,2,0.4074074074074074
NRAS-TMEM19,5,0.4444444444444444
ABL1-LAPTM4B,2,0.3333333333333333
DNTTIP1-SNCA,5,0.4074074074074074
ANPEP-SNRPC,5,0.37037037037037035
BCAP29-PRKCSH,5,0.4444444444444444
PTEN-TRAF6,5,0.3333333333333333
CSF1R-DBF4,3,0.37037037037037035
POLD1-SESN2,4,0.2962962962962963
SEC22B-TUBGCP3,5,0.37037037037037035
RAB1A-ASAP1,5,0.4074074074074074
ATP11B-PKN1,5,0.4444444444444444
NUP54-SF3B1,5,0.4074074074074074
RPL24-RPLP1,4,0.4074074074074074
HIP1-SLC2A5,3,0.3333333333333333
HNRNPUL2-RGS16,3,0.37037037037037035
FH-SLC7A6OS,4,0.37037037037037035
CYP1B1-HERC5,4,0.25925925925925924
PTEN-EGR2,5,0.37037037037037035
FAM222B-SLC16A1,4,0.2962962962962963
ACTR10-CEP192,5,0.4444444444444444
GTPBP1-SREBF2,5,0.37037037037037035
CMAS-VPS29,3,0.2962962962962963
NRAS-ODC1,5,0.4074074074074074
LMNB1-PQLC3,3,0.3333333333333333
E2F1-NAE1,1,0.4444444444444444
RAD17-SSBP1,5,0.3333333333333333
MYO1C-PABPC1,3,0.5185185185185185
DIS3-NRAS,5,0.4444444444444444
KRAS-CDK13,5,0.48148148148148145
CSRP1-EZH2,5,0.37037037037037035
CUL4B-NAE1,4,0.4074074074074074
BLM-HIST2H2AA3,4,0.37037037037037035
ETAA1-UBE2D3,2,0.25925925925925924
FITM2-MMP19,2,0.6666666666666666
ITGB7-POMC,4,0.3333333333333333
SEC23IP-RAB1A,5,0.37037037037037035
HRAS-IL10RA,3,0.37037037037037035
KDSR-RGS19,3,0.37037037037037035
PCMT1-RNF146,4,0.3333333333333333
TRA2B-TSN,5,0.5555555555555556
HNRNPD-HNRNPA1,3,0.25925925925925924
POT1-RINT1,5,0.4444444444444444
HECTD3-SRPRB,5,0.48148148148148145
MCM3AP-PNN,5,0.4444444444444444
CAMK1D-TYMS,5,0.25925925925925924
EIF4G2-PELO,5,0.48148148148148145
INHBA-LMBR1L,3,0.4074074074074074
LIG1-RBM14,3,0.37037037037037035
PTEN-ABAT,5,0.2962962962962963
TP53-MAPKAPK2,5,0.4074074074074074
FBXW7-TMEM65,5,0.5185185185185185
ECHDC3-RALY,4,0.3333333333333333
PPWD1-WDR77,5,0.37037037037037035
CDK11B-NAE1,5,0.37037037037037035
BCL10-MAP3K1,5,0.4444444444444444
PARP1-RAD23B,5,0.37037037037037035
PTTG1-DCXR,4,0.2962962962962963
KDELR2-PTEN,5,0.48148148148148145
NAE1-PJA1,4,0.2962962962962963
BLM-RPE,4,0.4074074074074074
RGS1-SLC4A2,3,0.3333333333333333
BLM-CNP,4,0.37037037037037035
PTTG1-SH3BP2,4,0.3333333333333333
MUS81-YME1L1,5,0.4444444444444444
CFH-FIP1L1,2,0.4444444444444444
PTGS1-SETMAR,2,0.25925925925925924
QSOX1-ZNF83,5,0.37037037037037035
BAK1-MAPK1,5,0.4074074074074074
SLCO4A1-TMEM184C,5,0.48148148148148145
PRKDC-PTPRE,5,0.3333333333333333
CTCF-TSSC1,5,0.48148148148148145
GLE1-TMED2,5,0.37037037037037035
CCDC84-RPL13,3,0.37037037037037035
DDX10-KRAS,5,0.5185185185185185
ETAA1-PCM1,1,0.2962962962962963
MAP2K1-BLM,5,0.37037037037037035
ABL1-RPL35,3,0.3333333333333333
NRAS-TMEM177,2,0.5925925925925926
KRAS-SMURF2,5,0.5555555555555556
SKP2-TXN,3,0.3333333333333333
KRAS-PPP6R3,5,0.48148148148148145
GTF2E1-MED28,5,0.37037037037037035
CUL3-NAE1,5,0.4074074074074074
FLNA-PTEN,5,0.4074074074074074
MRPL32-TUBGCP3,5,0.37037037037037035
CASP5-SLC5A6,4,0.2962962962962963
NUP54-RPP30,5,0.37037037037037035
MAPKAP1-PELO,5,0.4444444444444444
PAK4-TXNDC5,2,0.3333333333333333
C3-RPA3,3,0.2962962962962963
CDC25B-MANBA,5,0.4074074074074074
CCT2-MSI2,5,0.4444444444444444
ARPC4-HRAS,5,0.3333333333333333
MAP3K7-HSPA4,4,0.2962962962962963
MAP3K13-PDCD2,5,0.37037037037037035
HRAS-MTR,5,0.48148148148148145
CEBPB-SHPRH,3,0.3333333333333333
NAE1-XPC,5,0.3333333333333333
DHX35-PGM1,5,0.4074074074074074
UBE2E1-KRAS,5,0.4074074074074074
ATG4C-CDC25B,4,0.48148148148148145
EIF4A1-PSMD1,5,0.4444444444444444
MUS81-POLR3K,5,0.4444444444444444
KRAS-MAML1,5,0.5555555555555556
LACE1-PSMD4,5,0.2962962962962963
AUP1-TPRG1L,5,0.3333333333333333
KRAS-TRIM11,5,0.5555555555555556
ANXA6-ABL1,3,0.2962962962962963
CDC40-NFE2L1,5,0.3333333333333333
CHEK2-CHEK1,2,0.4074074074074074
DNASE1L3-NAE1,3,0.2962962962962963
NAE1-YEATS2,5,0.37037037037037035
MED14-NSMCE4A,5,0.4444444444444444
CANT1-KCTD7,5,0.4444444444444444
HRAS-NDUFA12,3,0.3333333333333333
CENPK-PPAT,1,0.3333333333333333
EIF5B-KIF17,2,0.25925925925925924
HNRNPC-YBX1,3,0.37037037037037035
PLK3-SLC29A1,5,0.4444444444444444
HRAS-NDN,2,0.3333333333333333
NXT2-PSMD10,5,0.4074074074074074
NRAS-RRM1,5,0.4074074074074074
CWC15-DHX29,5,0.4074074074074074
L3MBTL2-POLR2F,4,0.3333333333333333
NUP107-TTC38,3,0.37037037037037035
KCTD10-MRPS9,5,0.5555555555555556
HDHD2-TXNL1,4,0.3333333333333333
ABCC10-DLGAP4,5,0.37037037037037035
LTBR-SIAE,2,0.2222222222222222
RPL13-TFB1M,3,0.37037037037037035
MDC1-PRR3,5,0.4074074074074074
MAPK3-MMP25,2,0.2962962962962963
NAE1-PRKCA,5,0.37037037037037035
ARID4B-RCOR3,4,0.4074074074074074
BIRC5-KSR1,2,0.4074074074074074
CCT2-TRIP11,3,0.37037037037037035
RAE1-ROMO1,5,0.3333333333333333
ACOX3-CDC25B,4,0.3333333333333333
KIFC3-NCOA2,5,0.48148148148148145
CYP1B1-ILK,3,0.2962962962962963
ECT2-RACGAP1,2,0.25925925925925924
CTNNA1-GNS,5,0.4074074074074074
MAPKAPK3-RRM1,5,0.37037037037037035
ALDH2-ATAD5,1,0.18518518518518517
MAPK1-XIAP,5,0.4074074074074074
TMEM165-ARPC2,3,0.5555555555555556
PDE1B-RALY,3,0.2222222222222222
ASCC3-NACA,3,0.2962962962962963
ACAD9-AQP9,5,0.4074074074074074
EFR3A-NUP54,5,0.48148148148148145
MED17-TMEM135,5,0.5925925925925926
HIP1-MTMR14,5,0.4074074074074074
MUS81-FZD1,3,0.37037037037037035
CSTF3-INTS5,5,0.4074074074074074
CXCL8-NRAS,5,0.4444444444444444
KRAS-SEC23B,5,0.48148148148148145
CYBRD1-ZNF408,5,0.3333333333333333
BLM-HUS1,5,0.37037037037037035
IRF7-PTGS1,3,0.2962962962962963
CDA-CFLAR,3,0.4074074074074074
ACP1-PNO1,4,0.3333333333333333
MAPK14-MAPK3,3,0.2962962962962963
CLIC1-KLF10,5,0.4444444444444444
PTPN12-TSSC4,5,0.4444444444444444
AUP1-RFTN1,5,0.3333333333333333
WAS-MS4A6A,4,0.37037037037037035
ACSL1-GMPS,5,0.4444444444444444
HCCS-TTC4,5,0.5925925925925926
MTG2-MAN2A1,5,0.37037037037037035
MZT1-RPS5,4,0.3333333333333333
COX5A-MED23,4,0.3333333333333333
TAF4-TNFSF13B,3,0.2962962962962963
MUS81-PHF5A,5,0.3333333333333333
ADIPOR1-PPM1M,5,0.4074074074074074
FAM50A-NUP54,5,0.5185185185185185
ITPR1-SLCO4A1,3,0.37037037037037035
PMS2-RPL13A,4,0.25925925925925924
NRAS-STAT1,5,0.4444444444444444
MYC-ULK2,5,0.4074074074074074
POLD1-CSNK1G2,5,0.37037037037037035
S100A6-TNIK,3,0.25925925925925924
NRAS-SH3PXD2B,5,0.48148148148148145
PPM1L-BRCA1,2,0.3333333333333333
ARAP1-SDCBP,3,0.37037037037037035
FH-WARS2,5,0.37037037037037035
BCAT2-PRKDC,5,0.4074074074074074
MMS19-NAE1,4,0.37037037037037035
POLD4-SSBP1,5,0.37037037037037035
KRAS-CDKN1C,3,0.4444444444444444
KRAS-WWP2,5,0.5555555555555556
NR4A3-PTEN,5,0.37037037037037035
BCL2-BCL2L11,4,0.3333333333333333
SMPD1-CD63,3,0.4444444444444444
PNPLA2-TSC22D2,5,0.48148148148148145
FLI1-MLH1,5,0.3333333333333333
HRAS-USP49,2,0.48148148148148145
PTCD1-VIM,2,0.5555555555555556
AVPI1-SGMS2,5,0.5555555555555556
CLMN-KRAS,5,0.48148148148148145
DCBLD1-STAT6,5,0.37037037037037035
INTS3-RNGTT,5,0.48148148148148145
KIF1C-ZKSCAN5,5,0.5185185185185185
AK9-SLCO4A1,2,0.3333333333333333
DDX46-ZNF830,5,0.4074074074074074
POC5-TAF9,5,0.2962962962962963
MED1-MRPS35,3,0.37037037037037035
NBEAL2-PPP2R5A,5,0.4074074074074074
COX6C-NACA,4,0.3333333333333333
PARP1-ZBED4,3,0.3333333333333333
CSRNP1-NRAS,5,0.37037037037037035
S100B-SPATA2,3,0.4074074074074074
CRTAP-GALNT3,5,0.4074074074074074
RPL13-ZNF598,3,0.37037037037037035
IKZF2-NRAS,2,0.5185185185185185
LRCH4-RB1,5,0.4074074074074074
KRAS-CSRNP1,5,0.4074074074074074
YWHAZ-TP53,3,0.37037037037037035
MAPKAP1-RAE1,5,0.3333333333333333
PTEN-PARP1,5,0.37037037037037035
BUD13-HINFP,5,0.3333333333333333
FZR1-NAE1,5,0.4074074074074074
KRAS-GAB1,5,0.37037037037037035
POLD4-RAD23B,5,0.37037037037037035
FARSA-OGFOD1,5,0.4074074074074074
MAP3K11-PARP1,4,0.3333333333333333
CREBBP-FLI1,5,0.37037037037037035
MUS81-EIF4E3,5,0.48148148148148145
MUS81-DDB2,5,0.4444444444444444
FBXW7-B3GALNT2,5,0.4074074074074074
GPATCH2-HRAS,5,0.48148148148148145
CHD7-FZD2,2,0.2962962962962963
PNKP-STRN4,5,0.4074074074074074
ABCC10-STAT4,3,0.37037037037037035
ACHE-LRRC42,1,0.3333333333333333
EIF4G2-HRAS,5,0.4444444444444444
TRIM24-BRCA1,2,0.2962962962962963
ZNF227-TMEM126B,5,0.3333333333333333
EGLN2-RREB1,5,0.4444444444444444
HRAS-TBCD,5,0.48148148148148145
EXT1-HMOX2,5,0.37037037037037035
ZNF598-ZNF800,5,0.37037037037037035
PIAS4-DCTN1,5,0.48148148148148145
NOL9-TRMT5,5,0.37037037037037035
HRAS-RAB22A,5,0.4074074074074074
SMC1A-SMC3,4,0.3333333333333333
FARSB-TTC4,5,0.48148148148148145
CREG1-MBOAT7,3,0.4444444444444444
GCNT2-TMSB10,0,0.25925925925925924
MTX2-RGS16,5,0.3333333333333333
BCR-ZP3,1,0.25925925925925924
CASP3-RPS6KB1,5,0.4074074074074074
TOP1-TP53,5,0.37037037037037035
PCBP1-TXLNA,3,0.37037037037037035
MTBP-RPS5,1,0.5185185185185185
BLM-ZNF747,5,0.25925925925925924
APC-BAX,5,0.3333333333333333
MMP19-TWISTNB,5,0.5185185185185185
GBGT1-NRAS,5,0.5185185185185185
BCL2L1-MEF2C,4,0.3333333333333333
GTF2H4-SNRNP200,4,0.3333333333333333
CHMP2A-WDR61,5,0.48148148148148145
PHF20-SPI1,3,0.4444444444444444
PIGV-RNF24,5,0.4074074074074074
ADAM15-NUDT15,5,0.3333333333333333
PARP1-POLD4,3,0.2962962962962963
ATP6V1G1-VPS29,3,0.4074074074074074
MUS81-RAD17,3,0.3333333333333333
MUS81-ZFP1,1,0.25925925925925924
TOP1-RAD17,5,0.3333333333333333
FAF1-ITGB3BP,5,0.5555555555555556
PTTG1-IKZF4,1,0.3333333333333333
AKT1-BRAF,3,0.2962962962962963
RRM1-STAT4,5,0.3333333333333333
KRAS-ZNHIT6,5,0.4074074074074074
NARS2-DDX10,5,0.48148148148148145
BLM-ATP2B1,5,0.48148148148148145
ABL1-S100A11,3,0.37037037037037035
CHEK2-CDC14A,5,0.2962962962962963
DHX38-HRAS,5,0.5185185185185185
MTRF1L-FH,5,0.37037037037037035
CSK-CD3D,2,0.2962962962962963
MUS81-PARN,5,0.4444444444444444
BCL2L1-CHEK1,2,0.37037037037037035
HMGA1-PRKAA1,5,0.48148148148148145
NAE1-SLC36A4,5,0.4444444444444444
SULT1A3-TMEM131,2,0.4444444444444444
HUS1-NUDC,5,0.37037037037037035
HRAS-RPL17,3,0.4074074074074074
MRPS5-SLC26A2,4,0.37037037037037035
NDN-NRAS,2,0.2962962962962963
ARID1B-NINJ2,5,0.48148148148148145
WEE1-FH,1,0.3333333333333333
NUB1-PPARD,3,0.4074074074074074
MFI2-SEC63,5,0.4444444444444444
COPS5-PPP2R1A,5,0.4444444444444444
BRMS1-FGD4,5,0.37037037037037035
BRCA2-SYNE2,1,0.4074074074074074
PTEN-CPPED1,5,0.37037037037037035
KRAS-EIF4A3,5,0.4074074074074074
DNAJB2-NRAS,5,0.5185185185185185
BLM-ZFPM1,2,0.48148148148148145
IL15-TSC22D2,3,0.37037037037037035
ZNF780A-MSH2,2,0.25925925925925924
ARIH1-EIF3D,5,0.37037037037037035
TOP1-MAP3K4,5,0.4074074074074074
CAPNS1-DUSP18,5,0.3333333333333333
CDK6-MYC,3,0.5185185185185185
PIK3CB-BRCA1,2,0.25925925925925924
KRAS-RAD54L2,5,0.4444444444444444
CHCHD3-JMJD1C,5,0.4074074074074074
RNF10-SERPINA1,5,0.37037037037037035
CNPY3-TAF2,5,0.3333333333333333
CYP1B1-FANCF,2,0.4444444444444444
PELO-POLD1,5,0.37037037037037035
ACTR5-S100B,3,0.25925925925925924
SKIL-SLC35E4,5,0.37037037037037035
AGGF1-DLD,4,0.3333333333333333
ARGLU1-TUBGCP3,3,0.2962962962962963
MAP2K4-MCPH1,5,0.5185185185185185
MAP2K7-PIK3CD,5,0.3333333333333333
STRBP-MDM4,5,0.2962962962962963
KRAS-RBKS,5,0.48148148148148145
UBAP2L-KRAS,5,0.48148148148148145
ITGB7-PTPRE,3,0.37037037037037035
NOL8-NRAS,5,0.3333333333333333
MED28-TRRAP,5,0.37037037037037035
PPARA-SS18L1,5,0.5185185185185185
MDM2-POLR2A,5,0.4074074074074074
PTEN-EML3,5,0.48148148148148145
CYP20A1-ITGA5,3,0.37037037037037035
CTNNBL1-GOLT1B,5,0.4444444444444444
NAA50-GDE1,4,0.3333333333333333
ACAD9-CYBRD1,3,0.3333333333333333
MRPL43-ROMO1,5,0.3333333333333333
GTPBP4-TRRAP,5,0.4074074074074074
SPAG1-BRCA1,2,0.25925925925925924
CHD7-ST6GALNAC4,5,0.4444444444444444
SP100-OAS1,5,0.3333333333333333
WDR61-RNF146,5,0.37037037037037035
AMY2B-RNF24,2,0.37037037037037035
NACA-PPAT,4,0.2222222222222222
WEE1-TTN,6,0.2962962962962963
MYC-UTS2,5,0.4444444444444444
CHEK1-SMC2,2,0.48148148148148145
LFNG-SP1,5,0.48148148148148145
ITGA5-SNX13,5,0.48148148148148145
NFIL3-BRCA2,4,0.37037037037037035
NAE1-SREBF2,5,0.2962962962962963
TMEM39B-MBD3,3,0.3333333333333333
BIRC3-SUFU,3,0.4074074074074074
ETAA1-LEO1,1,0.4444444444444444
DGKH-SLC39A1,5,0.4444444444444444
PIN1-KRAS,3,0.3333333333333333
HM13-SEC24B,3,0.2962962962962963
RANBP3-TYK2,5,0.37037037037037035
STRBP-ZNF138,5,0.2962962962962963
NAE1-UBE2E2,3,0.37037037037037035
CENPW-EXOSC9,5,0.48148148148148145
CUL1-NAE1,4,0.3333333333333333
CLPP-CSNK1G2,5,0.4444444444444444
CSF1R-SESTD1,3,0.4074074074074074
BCL2-UBC,3,0.4444444444444444
ARF4-HRAS,5,0.4074074074074074
TSNARE1-TP53,5,0.3333333333333333
ACTL6A-MRPS5,5,0.37037037037037035
BRD9-TNFAIP1,5,0.4074074074074074
CKAP5-LEO1,4,0.37037037037037035
ATP6AP1-COG3,5,0.4074074074074074
MTA2-PTPN12,5,0.48148148148148145
CDK2AP2-KDM2A,5,0.37037037037037035
FADS1-LPCAT3,4,0.3333333333333333
CSE1L-PLK2,5,0.3333333333333333
IRF9-PSME1,3,0.5555555555555556
DDX56-NUDCD3,4,0.2962962962962963
TMEM14B-TNFSF14,5,0.48148148148148145
NPC2-BIN1,3,0.3333333333333333
CARD9-CCDC91,5,0.3333333333333333
LYPLA1-PIM1,3,0.37037037037037035
PES1-CARM1,5,0.5185185185185185
GTF2H4-YTHDC1,5,0.3333333333333333
NAE1-RFC4,4,0.2962962962962963
BRD2-HMGA1,3,0.3333333333333333
PTTG1-TCEB2,3,0.2962962962962963
DAP3-NACA,4,0.3333333333333333
FLAD1-PLIN2,3,0.3333333333333333
KIAA0355-KRAS,3,0.37037037037037035
CDK2-USP1,5,0.37037037037037035
HNRNPF-CLINT1,5,0.4074074074074074
SDR39U1-MYC,5,0.4444444444444444
BCL10-NFKB2,5,0.37037037037037035
BACH1-TRPC4AP,5,0.5185185185185185
MDM2-WRAP53,5,0.4444444444444444
PTTG1-CDK2,4,0.3333333333333333
BLM-PEX3,5,0.2962962962962963
DGKA-SLC29A1,5,0.4444444444444444
CHMP2A-MRPS5,5,0.4444444444444444
IK-SCRN1,5,0.3333333333333333
CSK-TLE1,4,0.2962962962962963
NRAS-PSMA1,5,0.3333333333333333
NANP-SERPINA1,5,0.3333333333333333
LONP1-VPS72,5,0.4444444444444444
CDA-RBM12,5,0.4074074074074074
BCR-IL7,2,0.2962962962962963
PLGRKT-JAK2,4,0.3333333333333333
MRPL22-MTOR,5,0.4074074074074074
CDC5L-CPNE1,5,0.4444444444444444
CAMK1D-CMPK1,5,0.4444444444444444
HRAS-RIOK1,5,0.48148148148148145
CSK-TMEM116,5,0.2962962962962963
RNF10-TERF1,5,0.4074074074074074
ROCK1-SLC5A6,3,0.3333333333333333
ARIH1-PPP2R2A,5,0.5555555555555556
CCNJ-NAE1,3,0.4074074074074074
CLPX-PTGS1,5,0.37037037037037035
MED24-NUP54,5,0.4074074074074074
BLM-RPS8,4,0.2962962962962963
MUS81-N4BP2,5,0.48148148148148145
ATG2B-PTCD1,2,0.5555555555555556
OPA1-TAZ,5,0.4074074074074074
GOLT1B-ZNF574,5,0.4074074074074074
FANCD2-NAE1,2,0.25925925925925924
PTEN-PEX16,5,0.4444444444444444
UBR5-TP53,5,0.37037037037037035
TUBGCP5-ZNF830,5,0.2962962962962963
EIF3C-SRSF7,5,0.3333333333333333
ACTL6A-GNL3L,5,0.2962962962962963
CDC26-OGFOD1,5,0.4444444444444444
EIF3C-OGFOD1,5,0.37037037037037035
NRAS-RPL34,5,0.2962962962962963
ALDH7A1-ARPC1B,1,0.25925925925925924
STAT6-ZFP36L1,5,0.3333333333333333
KRAS-ATP6V1D,5,0.5185185185185185
CCDC82-KRAS,5,0.48148148148148145
SNRPC-TRRAP,3,0.3333333333333333
RPL13A-KRAS,3,0.2962962962962963
RPS5-SNRPD3,4,0.3333333333333333
MUS81-LMNB2,4,0.3333333333333333
NARS2-MAP3K1,5,0.4444444444444444
API5-GIN1,2,0.3333333333333333
DUT-PSMD12,5,0.4074074074074074
MMS19-TSC22D2,3,0.2962962962962963
DRG1-L3MBTL2,4,0.3333333333333333
TBRG1-PTEN,5,0.4074074074074074
POU2F2-RBM28,4,0.2962962962962963
KRAS-EXOSC10,5,0.48148148148148145
FASTKD2-HRAS,5,0.5185185185185185
ECT2-RB1,2,0.2962962962962963
COG3-RBFA,5,0.48148148148148145
KRAS-DDX27,5,0.5185185185185185
AAR2-NRAS,5,0.4074074074074074
FLI1-ELK4,5,0.3333333333333333
NRAS-TRNT1,5,0.4444444444444444
GTF2I-SEMA7A,5,0.25925925925925924
TUBGCP3-ZNRD1,4,0.37037037037037035
MAX-VPS72,5,0.4444444444444444
GPR132-NAE1,5,0.3333333333333333
CD9-CYP1B1,3,0.2962962962962963
HRAS-POLR3B,2,0.2962962962962963
HRAS-PSMA5,5,0.37037037037037035
SERINC3-SLC7A7,3,0.2962962962962963
BCKDK-MGRN1,5,0.3333333333333333
SDHD-HSPD1,3,0.3333333333333333
MUS81-KIF23,2,0.48148148148148145
PHF11-QSOX1,5,0.37037037037037035
FMN1-KRAS,5,0.5185185185185185
NRAS-SDCCAG8,5,0.37037037037037035
RPP38-SPAG7,5,0.4444444444444444
PRKCA-STAT5B,5,0.4074074074074074
PES1-TRMT1,5,0.4444444444444444
CAMK2G-MAP2K7,5,0.4074074074074074
PTCD1-TPRG1L,2,0.5185185185185185
AURKA-POLR2K,3,0.3333333333333333
JTB-MRPL9,5,0.3333333333333333
GNPAT-GTF2H4,4,0.37037037037037035
MYC-ZNF146,5,0.5185185185185185
NAE1-PSMA6,3,0.37037037037037035
INTS5-TUBGCP3,5,0.4074074074074074
CHEK1-RPS10,1,0.4074074074074074
KIAA2013-TLR5,3,0.37037037037037035
AP4E1-ZNF34,2,0.2962962962962963
RNF130-KRAS,3,0.3333333333333333
HRAS-TP53I3,5,0.4444444444444444
KRAS-B3GNT5,5,0.48148148148148145
BCL2L13-KRAS,5,0.4074074074074074
BLM-AQR,5,0.37037037037037035
BASP1-HRAS,3,0.4444444444444444
PMS2-RRM1,5,0.2962962962962963
NRAS-TUBGCP5,5,0.25925925925925924
NDUFB4-TUBGCP3,5,0.4074074074074074
PTTG1-KIDINS220,4,0.2962962962962963
DNPEP-HRAS,5,0.48148148148148145
MAP3K4-ORAI2,5,0.4074074074074074
GTF2H4-POLR2K,3,0.2962962962962963
EIF2AK1-HERC3,5,0.4444444444444444
TRAF3IP3-LCP2,3,0.3333333333333333
API5-MATR3,1,0.25925925925925924
MRPS25-RPL15,3,0.4074074074074074
IGFBP6-TFB2M,2,0.4074074074074074
PTEN-EIF3B,5,0.48148148148148145
NHP2-UNG,4,0.2962962962962963
MASTL-NOLC1,5,0.5185185185185185
TPX2-ZNF518B,2,0.4444444444444444
DNM2-FAM193B,5,0.5185185185185185
CROCC-UBR4,5,0.25925925925925924
RABGGTB-RPS19,3,0.4074074074074074
KRAS-TNRC18,5,0.37037037037037035
MBTPS2-WDR7,5,0.4444444444444444
CDC23-CDC40,4,0.2962962962962963
ETAA1-TCERG1,1,0.3333333333333333
ANAPC13-TRA2B,5,0.5185185185185185
NRAS-OSBPL9,5,0.5185185185185185
ABCC10-MAP3K7,5,0.37037037037037035
ATXN1L-NRAS,5,0.48148148148148145
SLC39A4-UTRN,5,0.4074074074074074
